Gridx,Gridy,Lat,Long,elev,TimeIndx,Year,Month,ts,tsa_tovs,ps_tovs,o3_tovs,ca_low,ca_med,ca_high
5,6,23.75,-103.75,2120.69,68,2000,8,296.9,302.3,965,284,9,26,28.5
5,7,21.25,-103.75,1609.81,68,2000,8,295.5,298.7,980,272,7.5,25,25.5
5,8,18.75,-103.75,716.06,68,2000,8,300.1,303.2,995,276,14,21,24.5
5,9,16.25,-103.75,0,68,2000,8,302.3,303.2,1000,272,19,16.5,25.5
5,10,13.75,-103.75,0,68,2000,8,300.5,303.2,1000,272,21,20.5,27.5
5,11,11.25,-103.75,0,68,2000,8,301.9,302.8,1000,266,21.5,22,39
5,12,8.75,-103.75,0,68,2000,8,298.7,301,1000,262,19.5,24,43
5,13,6.25,-103.75,0,68,2000,8,296,299.2,1000,266,44,23.5,14
5,14,3.75,-103.75,0,68,2000,8,294.6,297.4,1000,268,60,7,2
5,15,1.25,-103.75,0,68,2000,8,293.6,296.9,1000,268,48,1.5,0
5,16,-1.25,-103.75,0,68,2000,8,292.7,296,1000,270,29.5,0.5,0
5,17,-3.75,-103.75,0,68,2000,8,293.2,296.9,1000,268,40.5,0.5,0
5,18,-6.25,-103.75,0,68,2000,8,294.1,296,1000,266,53.5,0.5,0
5,19,-8.75,-103.75,0,68,2000,8,293.6,295.5,1000,268,64.5,0.5,0
5,20,-11.25,-103.75,0,68,2000,8,294.6,295,1000,268,54,0.5,0
5,21,-13.75,-103.75,0,68,2000,8,294.6,293.6,1000,270,48.5,2,0
5,22,-16.25,-103.75,0,68,2000,8,293.2,294.1,1000,274,46,8.5,0
5,23,-18.75,-103.75,0,68,2000,8,292.2,293.6,1000,280,45,10,0.5
5,24,-21.25,-103.75,0,68,2000,8,292.7,292.7,1000,288,49,8,1
6,1,36.25,-101.25,865.19,68,2000,8,305.3,305.3,935,294,16,12.5,6.5
6,2,33.75,-101.25,879.81,68,2000,8,306.6,306.2,945,294,15.5,5.5,2
6,3,31.25,-101.25,685,68,2000,8,306.2,305.8,945,292,17,6,3
6,4,28.75,-101.25,675.44,68,2000,8,306.2,306.2,975,290,18,9.5,7.5
6,5,26.25,-101.25,1419.69,68,2000,8,302.8,301.9,940,292,17.5,17,11
6,6,23.75,-101.25,1992.06,68,2000,8,296,290.7,840,272,13,20.5,13
6,7,21.25,-101.25,2072,68,2000,8,292.2,289.3,820,272,12,23,15
6,8,18.75,-101.25,1031.75,68,2000,8,295.5,302.3,970,276,8.5,25.5,29.5
6,9,16.25,-101.25,0.38,68,2000,8,300.1,303.2,990,274,17,21,26.5
6,10,13.75,-101.25,0,68,2000,8,300.5,303.2,1000,274,22.5,18.5,28.5
6,11,11.25,-101.25,0,68,2000,8,301.9,302.8,1000,266,22.5,21.5,35
6,12,8.75,-101.25,0,68,2000,8,298.3,301.9,1000,266,23,22,39
6,13,6.25,-101.25,0,68,2000,8,295.5,299.2,1000,264,41,22,17.5
6,14,3.75,-101.25,0,68,2000,8,294.6,298.3,1000,266,59,6.5,2
6,15,1.25,-101.25,0,68,2000,8,293.2,297.4,1000,268,48,2.5,0
6,16,-1.25,-101.25,0,68,2000,8,292.2,296.5,1000,270,27.5,1.5,0
6,17,-3.75,-101.25,0,68,2000,8,292.7,296.5,1000,268,45.5,1,0
6,18,-6.25,-101.25,0,68,2000,8,293.6,296,1000,270,56.5,0,0
6,19,-8.75,-101.25,0,68,2000,8,293.2,295.5,1000,268,69,0,0
6,20,-11.25,-101.25,0,68,2000,8,293.6,295,1000,268,58.5,1.5,0
6,21,-13.75,-101.25,0,68,2000,8,294.1,294.1,1000,272,53,2.5,0
6,22,-16.25,-101.25,0,68,2000,8,293.2,293.6,1000,274,48,7.5,0
6,23,-18.75,-101.25,0,68,2000,8,292.2,293.2,1000,278,43.5,9,0.5
6,24,-21.25,-101.25,0,68,2000,8,292.2,292.2,1000,288,47,6,0.5
7,1,36.25,-98.75,472.5,68,2000,8,304.9,307.9,980,296,13,8.5,2.5
7,2,33.75,-98.75,404.25,68,2000,8,307,308.7,995,294,11.5,3.5,1
7,3,31.25,-98.75,437.31,68,2000,8,306.6,307,975,292,15,4,3
7,4,28.75,-98.75,439.12,68,2000,8,305.8,306.2,1000,290,18,6,5.5
7,5,26.25,-98.75,181.19,68,2000,8,304.5,304.9,1000,290,17.5,10,10.5
7,6,23.75,-98.75,898.88,68,2000,8,300.1,302.3,965,284,16,15,13.5
7,7,21.25,-98.75,940.19,68,2000,8,298.3,303.2,1000,280,13,16.5,19
7,8,18.75,-98.75,2333.56,68,2000,8,290.2,289.8,825,264,8.5,27,25.5
7,9,16.25,-98.75,633,68,2000,8,296,302.8,985,274,10,25,29
7,10,13.75,-98.75,0.19,68,2000,8,301.9,303.2,1000,270,25,19,27
7,11,11.25,-98.75,0,68,2000,8,301,302.8,1000,268,27.5,22,24
7,12,8.75,-98.75,0,68,2000,8,297.4,301.9,1000,266,29,21.5,24.5
7,13,6.25,-98.75,0,68,2000,8,295.5,300.1,1000,264,44,19,17
7,14,3.75,-98.75,0,68,2000,8,294.1,298.3,1000,266,55,9,2.5
7,15,1.25,-98.75,0,68,2000,8,292.7,296.9,1000,270,50.5,2.5,0
7,16,-1.25,-98.75,0,68,2000,8,291.7,296.5,1000,270,26.5,1.5,0
7,17,-3.75,-98.75,0,68,2000,8,292.2,296.5,1000,270,46,1,0
7,18,-6.25,-98.75,0,68,2000,8,292.7,296,1000,266,64.5,0,0
7,19,-8.75,-98.75,0,68,2000,8,291.7,296,1000,268,74.5,0,0
7,20,-11.25,-98.75,0,68,2000,8,292.7,295,1000,270,62,1,0
7,21,-13.75,-98.75,0,68,2000,8,293.6,294.1,1000,270,55.5,2.5,0.5
7,22,-16.25,-98.75,0,68,2000,8,292.7,293.6,1000,274,50,8.5,0
7,23,-18.75,-98.75,0,68,2000,8,292.2,292.7,1000,278,49,7.5,0
7,24,-21.25,-98.75,0,68,2000,8,291.7,292.2,1000,288,49.5,6,0
8,1,36.25,-96.25,231.69,68,2000,8,304.9,307.9,980,296,13,8.5,2.5
8,2,33.75,-96.25,174.94,68,2000,8,307,308.7,995,294,11.5,3.5,1
8,3,31.25,-96.25,80.31,68,2000,8,303.6,306.2,1000,294,13.5,5,5
8,4,28.75,-96.25,17.12,68,2000,8,303.2,304.9,1000,290,17.5,7,6
8,5,26.25,-96.25,0,68,2000,8,301,303.2,1000,286,19,7.5,9
8,6,23.75,-96.25,0,68,2000,8,300.5,302.8,1000,282,20,9.5,10.5
8,7,21.25,-96.25,17.25,68,2000,8,301,302.8,1000,280,25.5,12,14.5
8,8,18.75,-96.25,1100.88,68,2000,8,295.5,303.6,985,278,9.5,24,27
8,9,16.25,-96.25,370.5,68,2000,8,296.5,302.8,970,270,13,21.5,28
8,10,13.75,-96.25,0,68,2000,8,301,303.6,1000,270,24.5,19,25
8,11,11.25,-96.25,0,68,2000,8,298.7,302.8,1000,270,27.5,25,23.5
8,12,8.75,-96.25,0,68,2000,8,298.3,302.3,1000,268,29.5,21,23
8,13,6.25,-96.25,0,68,2000,8,296,300.5,1000,266,41,18,18
8,14,3.75,-96.25,0,68,2000,8,294.1,298.7,1000,266,57,8.5,2.5
8,15,1.25,-96.25,0,68,2000,8,292.2,297.4,1000,270,50,2,0
8,16,-1.25,-96.25,0,68,2000,8,290.7,296.9,1000,270,24,1,0
8,17,-3.75,-96.25,0,68,2000,8,291.7,296.5,1000,268,43.5,0,0
8,18,-6.25,-96.25,0,68,2000,8,292.2,296,1000,268,69.5,0,0
8,19,-8.75,-96.25,0,68,2000,8,291.2,296,1000,270,75,0.5,0
8,20,-11.25,-96.25,0,68,2000,8,291.7,295.5,1000,268,69,1.5,0
8,21,-13.75,-96.25,0,68,2000,8,293.2,294.1,1000,270,58.5,3.5,0
8,22,-16.25,-96.25,0,68,2000,8,292.2,293.2,1000,274,54.5,10,0
8,23,-18.75,-96.25,0,68,2000,8,292.2,292.7,1000,278,47.5,11.5,0
8,24,-21.25,-96.25,0,68,2000,8,291.2,291.2,1000,286,51,6.5,0
9,1,36.25,-93.75,334.38,68,2000,8,303.2,307.9,995,294,12.5,8.5,2
9,2,33.75,-93.75,179.62,68,2000,8,303.6,307.9,1000,294,9,4,2
9,3,31.25,-93.75,65.25,68,2000,8,303.6,306.2,1000,294,13.5,5,5
9,4,28.75,-93.75,2.25,68,2000,8,301.9,304.5,1000,292,20.5,8,10
9,5,26.25,-93.75,0,68,2000,8,301,302.8,1000,288,22,9,8.5
9,6,23.75,-93.75,0,68,2000,8,301.4,302.8,1000,284,24.5,8.5,10
9,7,21.25,-93.75,0,68,2000,8,301.9,302.8,1000,282,25.5,10.5,12
9,8,18.75,-93.75,94.19,68,2000,8,299.2,303.2,1000,278,20.5,20,22
9,9,16.25,-93.75,574.5,68,2000,8,292.7,302.3,970,278,8,27,34.5
9,10,13.75,-93.75,0,68,2000,8,301.4,303.6,990,270,26.5,20.5,27.5
9,11,11.25,-93.75,0,68,2000,8,300.5,302.8,1000,268,24,22.5,29
9,12,8.75,-93.75,0,68,2000,8,297.8,301.9,1000,268,31,18,22
9,13,6.25,-93.75,0,68,2000,8,295.5,301,1000,268,41,19.5,15
9,14,3.75,-93.75,0,68,2000,8,294.6,298.3,1000,266,57.5,9.5,3
9,15,1.25,-93.75,0,68,2000,8,292.7,297.4,1000,268,49,3,0
9,16,-1.25,-93.75,0,68,2000,8,290.7,296.9,1000,270,26.5,1,0
9,17,-3.75,-93.75,0,68,2000,8,291.2,296.5,1000,270,43,0,0
9,18,-6.25,-93.75,0,68,2000,8,291.2,296,1000,268,67,0,0
9,19,-8.75,-93.75,0,68,2000,8,290.7,296,1000,268,73,1.5,0
9,20,-11.25,-93.75,0,68,2000,8,290.7,295,1000,270,70,2,0
9,21,-13.75,-93.75,0,68,2000,8,291.7,294.6,1000,272,65.5,3.5,0
9,22,-16.25,-93.75,0,68,2000,8,291.7,293.2,1000,274,55.5,14,0
9,23,-18.75,-93.75,0,68,2000,8,291.7,292.2,1000,278,50.5,14,0
9,24,-21.25,-93.75,0,68,2000,8,290.7,291.2,1000,286,51,11,0
10,1,36.25,-91.25,82.44,68,2000,8,303.2,307,1000,292,13.5,11,6
10,2,33.75,-91.25,38.69,68,2000,8,302.8,307.5,1000,294,10.5,5,3
10,3,31.25,-91.25,34.88,68,2000,8,303.2,306.6,1000,292,14.5,7,6.5
10,4,28.75,-91.25,0,68,2000,8,301.4,304.9,1000,292,23.5,9,12
10,5,26.25,-91.25,0,68,2000,8,301,302.8,1000,290,23,10,11.5
10,6,23.75,-91.25,0,68,2000,8,301.4,303.2,1000,284,23,8.5,12
10,7,21.25,-91.25,10.19,68,2000,8,298.7,302.8,1000,284,14.5,14.5,17.5
10,8,18.75,-91.25,25.56,68,2000,8,296.9,303.6,1000,280,12.5,19,32
10,9,16.25,-91.25,1330.5,68,2000,8,293.6,302.8,985,278,8.5,25.5,37
10,10,13.75,-91.25,234.88,68,2000,8,297.4,303.6,990,270,16,22.5,31
10,11,11.25,-91.25,0,68,2000,8,300.5,302.8,995,270,26,20.5,25
10,12,8.75,-91.25,0,68,2000,8,298.7,302.3,995,266,27,21.5,28.5
10,13,6.25,-91.25,0,68,2000,8,296.9,301,1000,266,37,19,20
10,14,3.75,-91.25,0,68,2000,8,294.1,298.7,1000,264,56.5,12,5
10,15,1.25,-91.25,26.69,68,2000,8,292.7,297.8,1000,266,49,3.5,0.5
10,16,-1.25,-91.25,144.06,68,2000,8,291.7,297.8,995,268,37,0.5,0
10,17,-3.75,-91.25,0,68,2000,8,290.7,296.9,1000,268,50.5,0,0
10,18,-6.25,-91.25,0,68,2000,8,291.2,296.5,1000,268,69.5,0,0
10,19,-8.75,-91.25,0,68,2000,8,290.7,296.5,1000,270,73,2,0
10,20,-11.25,-91.25,0,68,2000,8,290.7,295.5,1000,270,70.5,4,0
10,21,-13.75,-91.25,0,68,2000,8,290.7,294.6,1000,270,66.5,4.5,0
10,22,-16.25,-91.25,0,68,2000,8,290.7,293.6,1000,272,55,16,0
10,23,-18.75,-91.25,0,68,2000,8,291.2,292.2,1000,276,48.5,18,0
10,24,-21.25,-91.25,0,68,2000,8,290.2,291.2,1000,284,46.5,18.5,0
11,1,36.25,-88.75,102.56,68,2000,8,300.5,304.9,1000,294,12,11,9
11,2,33.75,-88.75,101.19,68,2000,8,301.4,306.2,1000,292,14.5,8.5,6
11,3,31.25,-88.75,58.44,68,2000,8,301.4,306.2,1000,292,14.5,11,10.5
11,4,28.75,-88.75,0,68,2000,8,301.4,304.9,1000,292,23.5,9,12
11,5,26.25,-88.75,0,68,2000,8,301.4,302.8,1000,292,24.5,9.5,8.5
11,6,23.75,-88.75,0,68,2000,8,302.3,302.8,1000,284,25,10.5,8
11,7,21.25,-88.75,26.56,68,2000,8,298.7,302.8,1000,284,14.5,14.5,17.5
11,8,18.75,-88.75,112.75,68,2000,8,296.9,304.5,1000,284,14,18.5,27
11,9,16.25,-88.75,456.25,68,2000,8,293.6,302.8,985,278,8.5,25.5,37
11,10,13.75,-88.75,880,68,2000,8,296,303.2,985,272,12,22.5,30.5
11,11,11.25,-88.75,0,68,2000,8,300.5,302.8,995,270,24.5,19.5,27
11,12,8.75,-88.75,0,68,2000,8,298.7,302.3,995,266,27,21.5,28.5
11,13,6.25,-88.75,0,68,2000,8,296.9,301.4,1000,264,33,21,27.5
11,14,3.75,-88.75,0,68,2000,8,294.1,298.7,1000,266,52,15,8
11,15,1.25,-88.75,0.19,68,2000,8,292.7,297.4,1000,268,55,5,1
11,16,-1.25,-88.75,20.44,68,2000,8,291.2,297.4,1000,268,39,1.5,0
11,17,-3.75,-88.75,0,68,2000,8,290.2,296.5,1000,270,40,1,0
11,18,-6.25,-88.75,0,68,2000,8,290.2,296.5,1000,268,65.5,0.5,0
11,19,-8.75,-88.75,0,68,2000,8,290.7,296.5,1000,270,73,2,0
11,20,-11.25,-88.75,0,68,2000,8,290.2,296,1000,270,71,6.5,0.5
11,21,-13.75,-88.75,0,68,2000,8,290.2,294.6,1000,272,65,6.5,0
11,22,-16.25,-88.75,0,68,2000,8,290.7,293.6,1000,272,55,16,0
11,23,-18.75,-88.75,0,68,2000,8,289.8,292.7,1000,276,45.5,21.5,0.5
11,24,-21.25,-88.75,0,68,2000,8,290.2,291.2,1000,284,46.5,18.5,0
12,1,36.25,-86.25,325.25,68,2000,8,296.5,303.6,980,292,13,15.5,13
12,2,33.75,-86.25,212.31,68,2000,8,300.1,304.5,995,290,16.5,13,10
12,3,31.25,-86.25,55.94,68,2000,8,301,305.3,1000,290,16,14,11
12,4,28.75,-86.25,0,68,2000,8,301,303.6,1000,296,28.5,12,13.5
12,5,26.25,-86.25,0,68,2000,8,301.9,302.8,1000,292,28,12.5,9
12,6,23.75,-86.25,0,68,2000,8,301.9,302.8,1000,288,27,13,9
12,7,21.25,-86.25,0.06,68,2000,8,299.2,303.6,1000,286,17,15.5,16
12,8,18.75,-86.25,0,68,2000,8,301,302.8,1000,282,26,15.5,16
12,9,16.25,-86.25,405.19,68,2000,8,296.5,302.8,1000,284,19,24,24
12,10,13.75,-86.25,880.25,68,2000,8,294.1,301.9,955,274,12.5,24,30.5
12,11,11.25,-86.25,155.62,68,2000,8,296.5,303.2,995,270,11.5,21,39.5
12,12,8.75,-86.25,2.75,68,2000,8,299.6,302.3,995,264,24,20.5,34.5
12,13,6.25,-86.25,0.19,68,2000,8,298.3,301,1000,264,27,20.5,35
12,14,3.75,-86.25,0,68,2000,8,294.6,299.2,1000,266,47.5,18,11.5
12,15,1.25,-86.25,0,68,2000,8,293.2,298.3,1000,266,53.5,8.5,1.5
12,16,-1.25,-86.25,0,68,2000,8,290.7,296.9,1000,270,32,3,1
12,17,-3.75,-86.25,0,68,2000,8,289.3,296.5,1000,270,24.5,3,1
12,18,-6.25,-86.25,0,68,2000,8,289.8,296.9,1000,268,57,2.5,0.5
12,19,-8.75,-86.25,0,68,2000,8,290.2,296.5,1000,268,71.5,3,0
12,20,-11.25,-86.25,0,68,2000,8,289.8,296,1000,268,71.5,10.5,0
12,21,-13.75,-86.25,0,68,2000,8,290.2,294.6,1000,272,66,11.5,0.5
12,22,-16.25,-86.25,0,68,2000,8,289.8,293.6,1000,274,53,18,0
12,23,-18.75,-86.25,0,68,2000,8,289.3,292.2,1000,276,43.5,25.5,0
12,24,-21.25,-86.25,0,68,2000,8,289.8,291.2,1000,284,45,18.5,0.5
13,1,36.25,-83.75,459.31,68,2000,8,295,301,955,292,15.5,21,14
13,2,33.75,-83.75,315.81,68,2000,8,298.3,304.5,995,292,15,18,13
13,3,31.25,-83.75,86.5,68,2000,8,298.7,304.5,1000,292,15.5,15,12.5
13,4,28.75,-83.75,0.38,68,2000,8,300.5,304,1000,294,25,12.5,12
13,5,26.25,-83.75,0,68,2000,8,301.9,302.8,1000,292,28,12.5,9
13,6,23.75,-83.75,0.06,68,2000,8,300.1,303.6,1000,288,24,15.5,13.5
13,7,21.25,-83.75,0.75,68,2000,8,300.5,303.6,1000,288,24.5,15,15.5
13,8,18.75,-83.75,0,68,2000,8,301.4,302.8,1000,286,21.5,14.5,19.5
13,9,16.25,-83.75,6.5,68,2000,8,299.2,302.3,1000,278,19.5,17.5,27.5
13,10,13.75,-83.75,236.38,68,2000,8,296.9,302.8,1000,276,17,19.5,29.5
13,11,11.25,-83.75,259.69,68,2000,8,297.8,302.8,1000,272,18,21,38.5
13,12,8.75,-83.75,462.94,68,2000,8,296.9,302.8,995,266,16.5,21.5,41.5
13,13,6.25,-83.75,0,68,2000,8,297.4,301.4,1000,264,24,18.5,39.5
13,14,3.75,-83.75,0,68,2000,8,295.5,300.1,1000,264,44,19.5,15
13,15,1.25,-83.75,0,68,2000,8,293.2,297.8,1000,266,52,11,2
13,16,-1.25,-83.75,0,68,2000,8,290.2,296.9,1000,268,25.5,6.5,2
13,17,-3.75,-83.75,0,68,2000,8,288.8,296.5,1000,270,15.5,7,2
13,18,-6.25,-83.75,0,68,2000,8,289.8,296.5,1000,268,40,5.5,1
13,19,-8.75,-83.75,0,68,2000,8,290.2,296.5,1000,268,68,5,0
13,20,-11.25,-83.75,0,68,2000,8,289.8,296,1000,270,70.5,10.5,0.5
13,21,-13.75,-83.75,0,68,2000,8,289.3,295,1000,268,64,19,0.5
13,22,-16.25,-83.75,0,68,2000,8,289.8,294.1,1000,274,52,23.5,0
13,23,-18.75,-83.75,0,68,2000,8,289.3,292.7,1000,276,45.5,27,0.5
13,24,-21.25,-83.75,0,68,2000,8,289.3,291.7,1000,282,45,17.5,0.5
14,1,36.25,-81.25,306.19,68,2000,8,295,301,955,292,15.5,21,14
14,2,33.75,-81.25,97.81,68,2000,8,298.3,304.5,995,292,15,18,13
14,3,31.25,-81.25,12.19,68,2000,8,298.7,303.2,1000,294,21.5,12,11
14,4,28.75,-81.25,18.38,68,2000,8,298.7,304,1000,292,18,13.5,11.5
14,5,26.25,-81.25,0.06,68,2000,8,299.2,303.6,1000,296,20.5,15,18.5
14,6,23.75,-81.25,30.56,68,2000,8,300.1,303.2,1000,286,20,14,14.5
14,7,21.25,-81.25,13.12,68,2000,8,301,303.6,1000,286,19.5,15,20
14,8,18.75,-81.25,0,68,2000,8,301.9,302.8,1000,284,24,13,14.5
14,9,16.25,-81.25,0,68,2000,8,300.5,302.3,1000,278,27.5,15,15
14,10,13.75,-81.25,6,68,2000,8,300.5,302.3,1000,276,30.5,16,14.5
14,11,11.25,-81.25,0.19,68,2000,8,299.2,302.8,1000,274,31.5,19,22
14,12,8.75,-81.25,365.12,68,2000,8,296,302.8,990,266,11,22.5,44.5
14,13,6.25,-81.25,0,68,2000,8,298.3,301.9,1000,262,21.5,18,43
14,14,3.75,-81.25,0,68,2000,8,296,300.5,1000,262,36,20.5,20.5
14,15,1.25,-81.25,5.62,68,2000,8,293.2,298.3,1000,264,43.5,17,6
14,16,-1.25,-81.25,71.31,68,2000,8,292.2,297.4,1000,268,27.5,12.5,3.5
14,17,-3.75,-81.25,284.81,68,2000,8,293.6,299.6,1000,262,18.5,13.5,4
14,18,-6.25,-81.25,99.25,68,2000,8,291.2,297.4,1000,268,21.5,12,2.5
14,19,-8.75,-81.25,1.12,68,2000,8,290.2,296.9,1000,268,55.5,8.5,1
14,20,-11.25,-81.25,0,68,2000,8,290.2,296.5,1000,268,57,12.5,1.5
14,21,-13.75,-81.25,0,68,2000,8,289.3,295,1000,270,59,27.5,0.5
14,22,-16.25,-81.25,0,68,2000,8,289.3,294.1,1000,274,45.5,36.5,0.5
14,23,-18.75,-81.25,0,68,2000,8,289.3,293.2,1000,274,39.5,37,1
14,24,-21.25,-81.25,0,68,2000,8,288.8,291.7,1000,282,43.5,21,0.5
15,1,36.25,-78.75,131.88,68,2000,8,296.5,301.9,985,294,13.5,22.5,15.5
15,2,33.75,-78.75,40.06,68,2000,8,297.8,303.6,1000,294,16,15.5,14
15,3,31.25,-78.75,0.56,68,2000,8,299.6,302.3,1000,296,27,14.5,14
15,4,28.75,-78.75,0,68,2000,8,300.5,302.8,1000,292,30,13.5,11.5
15,5,26.25,-78.75,0,68,2000,8,300.1,303.2,1000,292,21,13,14.5
15,6,23.75,-78.75,0,68,2000,8,301,303.2,1000,284,21,14,16.5
15,7,21.25,-78.75,48.38,68,2000,8,300.5,304,1000,286,15.5,16,20
15,8,18.75,-78.75,1.94,68,2000,8,301.4,302.8,1000,284,23.5,13.5,14.5
15,9,16.25,-78.75,0,68,2000,8,300.1,302.8,1000,280,26,10.5,10
15,10,13.75,-78.75,0,68,2000,8,300.5,302.3,1000,278,31.5,9.5,6
15,11,11.25,-78.75,0.56,68,2000,8,300.1,303.2,1000,274,36,15.5,10.5
15,12,8.75,-78.75,119.94,68,2000,8,296.9,302.8,990,266,14,21.5,40
15,13,6.25,-78.75,0.56,68,2000,8,296.9,301.9,1000,262,17.5,20.5,46
15,14,3.75,-78.75,0.06,68,2000,8,295.5,300.5,1000,262,24.5,24,32
15,15,1.25,-78.75,512.81,68,2000,8,291.7,300.1,995,262,12,31,14
15,16,-1.25,-78.75,1177.12,68,2000,8,291.7,300.5,970,260,6,37.5,15
15,17,-3.75,-78.75,1961.75,68,2000,8,291.2,299.6,950,262,7,35.5,13.5
15,18,-6.25,-78.75,1480.38,68,2000,8,294.1,301,965,260,10.5,33,7.5
15,19,-8.75,-78.75,1180.88,68,2000,8,291.2,297.4,995,268,29.5,13.5,3.5
15,20,-11.25,-78.75,443.06,68,2000,8,290.7,297.4,990,270,19.5,20,4.5
15,21,-13.75,-78.75,0,68,2000,8,289.8,296,1000,268,49.5,24.5,1
15,22,-16.25,-78.75,0,68,2000,8,289.3,294.6,1000,274,44.5,42.5,0.5
15,23,-18.75,-78.75,0,68,2000,8,288.8,293.6,1000,276,41,43.5,1
15,24,-21.25,-78.75,0,68,2000,8,288.8,292.2,1000,280,42.5,25,1
16,1,36.25,-76.25,0.62,68,2000,8,296,301.9,995,298,14,20.5,21
16,2,33.75,-76.25,0.12,68,2000,8,298.7,302.3,1000,296,23.5,15,18.5
16,3,31.25,-76.25,0,68,2000,8,299.6,302.3,1000,296,27,14.5,14
16,4,28.75,-76.25,0,68,2000,8,299.6,301.9,1000,296,27,15,16.5
16,5,26.25,-76.25,0,68,2000,8,300.1,303.2,1000,292,26.5,12.5,15
16,6,23.75,-76.25,3.38,68,2000,8,301.4,302.8,1000,282,24.5,12,13
16,7,21.25,-76.25,154.81,68,2000,8,300.5,304,1000,284,18,13.5,17
16,8,18.75,-76.25,106.81,68,2000,8,301.4,303.2,1000,282,24,11,12
16,9,16.25,-76.25,0,68,2000,8,300.1,302.8,1000,282,23.5,7.5,6.5
16,10,13.75,-76.25,0,68,2000,8,300.5,302.8,1000,280,24.5,5,3.5
16,11,11.25,-76.25,44.06,68,2000,8,299.2,303.6,1000,276,25.5,14,13.5
16,12,8.75,-76.25,124.38,68,2000,8,297.8,303.6,1000,266,14.5,21,34.5
16,13,6.25,-76.25,1723.25,68,2000,8,293.2,303.6,995,262,5.5,27.5,41
16,14,3.75,-76.25,1727.19,68,2000,8,292.7,300.1,930,260,8,43,18.5
16,15,1.25,-76.25,503.38,68,2000,8,292.2,301,980,262,7,45,17.5
16,16,-1.25,-76.25,202.75,68,2000,8,294.6,303.2,1000,260,9.5,33.5,16.5
16,17,-3.75,-76.25,125.62,68,2000,8,294.6,302.8,1000,260,10.5,25,15.5
16,18,-6.25,-76.25,543.5,68,2000,8,294.1,301.9,985,262,9,27,11.5
16,19,-8.75,-76.25,1797.81,68,2000,8,291.7,300.1,930,264,9,33,9.5
16,20,-11.25,-76.25,3885,68,2000,8,290.7,299.6,945,264,9.5,28.5,8.5
16,21,-13.75,-76.25,1329.12,68,2000,8,291.7,300.5,970,278,13,21.5,3.5
16,22,-16.25,-76.25,6.06,68,2000,8,288.3,294.6,1000,272,40,37,0.5
16,23,-18.75,-76.25,0,68,2000,8,288.3,294.1,1000,274,39,47.5,1.5
16,24,-21.25,-76.25,0,68,2000,8,288.3,292.7,1000,282,44.5,28.5,1.5
17,1,36.25,-73.75,0.19,68,2000,8,298.7,301,995,300,24,19.5,21.5
17,2,33.75,-73.75,0,68,2000,8,298.7,301.9,1000,296,26.5,15,17.5
17,3,31.25,-73.75,0,68,2000,8,298.7,301.4,1000,296,25.5,15,19
17,4,28.75,-73.75,0,68,2000,8,299.6,302.3,1000,292,22.5,15,19
17,5,26.25,-73.75,0,68,2000,8,300.1,302.8,1000,290,25,12,14
17,6,23.75,-73.75,0.19,68,2000,8,301.4,302.8,1000,282,24.5,12,13
17,7,21.25,-73.75,12.38,68,2000,8,300.5,303.2,1000,284,25.5,11.5,8
17,8,18.75,-73.75,50.5,68,2000,8,300.5,303.6,995,282,22.5,13,13.5
17,9,16.25,-73.75,0,68,2000,8,300.5,302.8,1000,282,20.5,5.5,3.5
17,10,13.75,-73.75,0,68,2000,8,300.1,302.8,1000,280,20,3,1
17,11,11.25,-73.75,1066.88,68,2000,8,300.1,304.9,995,274,22.5,15,11
17,12,8.75,-73.75,222.31,68,2000,8,297.8,304,985,266,12,22.5,35
17,13,6.25,-73.75,1373.19,68,2000,8,294.6,303.2,980,260,7.5,34.5,27.5
17,14,3.75,-73.75,1593.19,68,2000,8,293.6,303.2,975,260,6.5,42.5,18
17,15,1.25,-73.75,336,68,2000,8,294.1,302.3,990,260,11,33,21.5
17,16,-1.25,-73.75,126.75,68,2000,8,295.5,303.6,1000,260,11.5,25,18.5
17,17,-3.75,-73.75,92.69,68,2000,8,295.5,303.6,1000,260,11.5,19.5,17
17,18,-6.25,-73.75,151,68,2000,8,295.5,303.6,1000,262,10.5,22,15
17,19,-8.75,-73.75,298.75,68,2000,8,295.5,301.9,980,262,11.5,17,13
17,20,-11.25,-73.75,886.38,68,2000,8,294.1,301.4,970,264,11.5,16.5,8.5
17,21,-13.75,-73.75,3681.88,68,2000,8,285.8,285.8,815,250,10,29.5,6.5
17,22,-16.25,-73.75,1687,68,2000,8,290.2,295,1000,272,15.5,30.5,1.5
17,23,-18.75,-73.75,0,68,2000,8,287.8,294.1,1000,276,30,54,1
17,24,-21.25,-73.75,0,68,2000,8,287.8,293.2,1000,278,36.5,45,1
18,1,36.25,-71.25,0,68,2000,8,297.8,301,1000,300,25.5,16.5,17
18,2,33.75,-71.25,0,68,2000,8,298.7,301.4,1000,296,28,14.5,17
18,3,31.25,-71.25,0,68,2000,8,299.2,301.4,1000,294,26,16,16.5
18,4,28.75,-71.25,0,68,2000,8,299.6,302.3,1000,292,25.5,14,19.5
18,5,26.25,-71.25,0,68,2000,8,300.5,302.3,1000,290,24,13.5,18
18,6,23.75,-71.25,0,68,2000,8,300.5,302.8,1000,284,25,13,11
